user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day
32188,Brazil,34,2025-09-17,Free,Active,0,0,No,No,4,10.93,Latin,Daily Mix,HiFi Audio,Car System,4,7
32189,Australia,47,2018-12-31,Premium Duo,Active,0,0,No,No,4,7.19,Bollywood,AI DJ,Social Listening,Tablet,5,15
32190,Canada,55,2020-04-14,Free,Active,0,0,Yes,No,5,15.43,Jazz,Daily Mix,HiFi Audio,Mobile,13,9
32191,Spain,40,2024-11-21,Premium Individual,Active,0,0,No,No,3,7.18,Latin,Daily Mix,Lyrics Translation,Mobile,7,8
32192,Canada,45,2018-07-13,Free,Active,0,0,No,No,3,17.13,K-Pop,Discover Weekly,Mood-based Auto Playlists,Tablet,8,17
32193,Mexico,51,2020-06-19,Premium Individual,Active,5,1,No,No,5,6.48,Jazz,AI DJ,Lyrics Translation,Desktop,8,10
32194,France,32,2022-05-22,Premium Family,Active,1,0,Yes,No,4,4.07,Hip-Hop,Offline Mode,Social Listening,Car System,8,7
32195,Australia,22,2025-01-30,Premium Individual,Active,1,0,No,No,2,12.56,Classical,Radio,Concert Alerts,Tablet,8,7
32196,France,57,2018-12-07,Free,Active,2,0,Yes,Yes,3,4.06,Classical,Lyrics,Mood-based Auto Playlists,Car System,6,6
32197,UK,17,2022-06-25,Student,Active,2,0,Yes,No,1,10.31,Hip-Hop,Playlists,HiFi Audio,Smart Speaker,6,18
32198,Germany,32,2018-09-17,Free,Active,0,0,No,No,4,6.5,Country,Radio,HiFi Audio,Desktop,11,17
32199,Indonesia,17,2023-10-12,Premium Individual,Active,1,0,No,No,3,1.61,K-Pop,Discover Weekly,Social Listening,Mobile,10,10
32200,Brazil,50,2024-05-10,Free,Active,0,0,No,No,3,12.29,Rock,Offline Mode,Lyrics Translation,Tablet,6,19
32201,USA,17,2018-05-12,Premium Individual,Active,0,0,No,No,5,14.49,Jazz,Radio,Mood-based Auto Playlists,Desktop,9,10
32202,Mexico,46,2024-06-09,Premium Individual,Active,0,0,No,No,4,8.09,Bollywood,Daily Mix,Concert Alerts,Tablet,7,8
32203,Spain,41,2021-11-18,Free,Active,1,0,No,No,3,5.06,Latin,Discover Weekly,Concert Alerts,Mobile,7,12
32204,India,59,2024-02-18,Premium Individual,Active,0,0,Yes,No,3,11.63,R&B,Offline Mode,Social Listening,Car System,9,11
32205,USA,29,2020-03-28,Premium Individual,Active,0,0,No,No,3,4.53,Indie,Daily Mix,HiFi Audio,Mobile,6,7
32206,Indonesia,33,2021-06-21,Premium Individual,Active,3,1,No,No,5,7.23,K-Pop,Offline Mode,Lyrics Translation,Tablet,8,13
32207,Canada,17,2022-09-09,Free,Inactive,3,1,No,No,5,10.28,Country,Discover Weekly,Better AI Recommendations,Desktop,12,8
32208,Spain,37,2021-04-15,Student,Inactive,4,1,Yes,No,3,8.38,Latin,AI DJ,HiFi Audio,Mobile,5,12
32209,Italy,21,2025-08-28,Student,Inactive,4,1,No,No,4,3.98,Jazz,Lyrics,Lyrics Translation,Car System,6,7
32210,UK,51,2025-12-30,Free,Active,1,0,No,No,3,11.87,Jazz,AI DJ,Lyrics Translation,Smart Speaker,5,9
32211,Mexico,54,2023-07-04,Premium Individual,Active,0,0,No,No,3,5.57,Bollywood,Lyrics,Concert Alerts,Smart Speaker,9,7
32212,France,54,2020-08-24,Free,Active,2,0,No,No,4,6.74,Pop,Lyrics,Social Listening,Tablet,8,6
32213,Canada,51,2025-04-22,Premium Individual,Active,0,0,No,No,2,10.78,Hip-Hop,Daily Mix,Mood-based Auto Playlists,Smart Speaker,4,6
32214,UK,50,2021-03-15,Free,Active,0,0,No,No,4,8.51,Electronic,AI DJ,Concert Alerts,Car System,4,16
32215,France,24,2025-12-10,Free,Active,0,0,No,No,5,13.32,Country,Podcasts,Concert Alerts,Smart Speaker,7,9
32216,Mexico,26,2025-12-22,Free,Active,1,0,No,No,5,2.79,Pop,AI DJ,HiFi Audio,Car System,7,13
32217,Germany,39,2023-08-27,Premium Individual,Active,1,0,No,No,4,7.37,Classical,Lyrics,Mood-based Auto Playlists,Tablet,11,9
32218,USA,41,2023-01-09,Premium Individual,Inactive,3,1,No,No,3,11.02,Hip-Hop,Offline Mode,Better AI Recommendations,Smart Speaker,7,5
32219,Spain,47,2018-05-30,Free,Active,0,0,No,No,5,7.9,Indie,Daily Mix,Lyrics Translation,Smart Speaker,5,8
32220,Mexico,46,2024-05-02,Premium Individual,Active,5,1,Yes,No,5,8.77,Rock,Podcasts,HiFi Audio,Smart Speaker,6,11
32221,Indonesia,29,2020-03-30,Premium Individual,Active,0,0,Yes,Yes,4,5.36,Hip-Hop,Daily Mix,Lyrics Translation,Tablet,7,9
32222,Brazil,57,2025-05-17,Free,Active,1,0,No,No,4,14.18,Latin,AI DJ,Mood-based Auto Playlists,Smart Speaker,15,11
32223,India,50,2022-11-27,Free,Active,0,0,No,No,4,10.96,Jazz,Podcasts,Concert Alerts,Smart Speaker,7,14
32224,France,24,2021-09-22,Free,Inactive,4,1,No,No,4,14.3,Latin,Discover Weekly,HiFi Audio,Tablet,11,7
32225,India,19,2023-09-02,Premium Individual,Active,3,1,No,No,3,3.39,Classical,Offline Mode,Better AI Recommendations,Mobile,10,7
32226,Canada,35,2022-02-14,Premium Individual,Active,2,0,No,No,4,11.47,Pop,Playlists,Better AI Recommendations,Smart Speaker,9,13
32227,Indonesia,27,2021-07-16,Free,Active,1,0,Yes,Yes,2,5.14,Indie,Offline Mode,Mood-based Auto Playlists,Car System,7,8
32228,Indonesia,42,2020-03-30,Free,Inactive,13,1,No,No,5,7.84,Latin,Radio,HiFi Audio,Desktop,8,14
32229,Brazil,36,2024-02-24,Premium Individual,Active,8,1,No,No,4,17.7,Rock,Daily Mix,Mood-based Auto Playlists,Smart Speaker,5,7
32230,Australia,31,2024-02-24,Premium Individual,Active,7,1,Yes,No,4,6.39,Pop,Lyrics,Social Listening,Car System,7,11
32231,Mexico,21,2024-09-10,Free,Active,0,0,No,No,4,10.11,Indie,Lyrics,Better AI Recommendations,Desktop,7,18
32232,Germany,59,2025-11-20,Free,Active,1,0,No,No,3,9.46,Country,Radio,Social Listening,Tablet,7,15
32233,Mexico,18,2019-10-26,Premium Family,Inactive,3,1,No,No,4,10.72,Country,Lyrics,Lyrics Translation,Smart Speaker,7,11
32234,Spain,20,2024-05-26,Free,Active,1,0,Yes,No,2,5.27,Pop,AI DJ,Concert Alerts,Car System,13,5
32235,Brazil,19,2022-02-16,Premium Family,Active,5,1,No,No,4,9.97,Pop,Podcasts,HiFi Audio,Mobile,7,8
32236,Germany,17,2025-06-05,Free,Inactive,6,1,No,No,3,13.27,Pop,Offline Mode,Concert Alerts,Desktop,7,13
32237,UK,43,2022-06-07,Premium Individual,Active,1,0,No,No,4,7.3,K-Pop,Discover Weekly,Mood-based Auto Playlists,Car System,6,7
32238,Canada,40,2025-12-09,Free,Active,0,0,Yes,No,4,11.61,R&B,Daily Mix,Mood-based Auto Playlists,Smart Speaker,10,12
32239,Australia,37,2025-08-31,Premium Individual,Active,0,0,Yes,No,4,7.54,K-Pop,Discover Weekly,Lyrics Translation,Mobile,7,11
32240,France,33,2022-04-21,Free,Active,0,0,No,No,3,11.26,Indie,Lyrics,Lyrics Translation,Car System,5,10
32241,Australia,19,2020-10-03,Free,Active,0,0,No,No,5,11.0,Country,Discover Weekly,Mood-based Auto Playlists,Smart Speaker,6,13
32242,Germany,54,2024-04-28,Free,Active,0,0,No,No,4,10.96,R&B,Lyrics,Social Listening,Tablet,9,11
32243,UK,42,2019-04-04,Free,Active,0,0,No,No,3,8.76,Hip-Hop,AI DJ,HiFi Audio,Desktop,11,14
32244,Germany,34,2024-10-26,Free,Active,1,0,Yes,Yes,3,9.1,Classical,Discover Weekly,HiFi Audio,Desktop,7,13
32245,Italy,53,2026-01-30,Premium Family,Active,0,0,No,No,5,15.34,R&B,Offline Mode,Better AI Recommendations,Car System,12,7
32246,USA,35,2021-11-18,Premium Individual,Active,0,0,No,No,3,8.18,Pop,Offline Mode,Concert Alerts,Mobile,6,7
32247,France,26,2020-05-02,Free,Inactive,4,1,No,No,4,5.59,Rock,Lyrics,Concert Alerts,Desktop,6,8
32248,Italy,21,2018-05-05,Premium Family,Active,0,0,Yes,No,5,3.67,Rock,Daily Mix,Mood-based Auto Playlists,Car System,13,12
32249,UK,51,2025-01-22,Premium Individual,Active,2,0,Yes,No,4,6.1,Latin,AI DJ,HiFi Audio,Tablet,6,6
32250,Spain,30,2024-12-04,Premium Duo,Active,0,0,Yes,No,4,11.91,Jazz,Podcasts,Mood-based Auto Playlists,Desktop,8,7
32251,India,24,2024-11-08,Free,Active,2,0,No,No,2,15.37,R&B,Lyrics,Concert Alerts,Smart Speaker,7,9
32252,Spain,20,2025-04-26,Free,Active,0,0,Yes,No,4,14.05,Bollywood,Radio,HiFi Audio,Car System,9,7
32253,Brazil,59,2021-08-02,Free,Inactive,4,1,No,No,4,7.21,Jazz,Lyrics,Social Listening,Desktop,6,13
32254,USA,18,2020-10-13,Free,Active,0,0,No,No,3,12.25,Bollywood,AI DJ,Concert Alerts,Tablet,6,10
32255,India,52,2021-12-02,Free,Active,0,0,Yes,Yes,4,4.43,Country,Radio,Concert Alerts,Desktop,5,7
32256,Indonesia,55,2021-05-08,Premium Individual,Active,0,0,Yes,Yes,4,18.13,Bollywood,Offline Mode,HiFi Audio,Tablet,14,6
32257,USA,41,2022-05-17,Premium Individual,Active,1,0,No,No,4,9.68,Classical,AI DJ,Social Listening,Tablet,5,17
32258,Indonesia,17,2023-12-01,Free,Active,0,0,Yes,No,4,9.79,Classical,AI DJ,HiFi Audio,Mobile,11,8
32259,Italy,60,2018-01-04,Free,Active,17,1,No,No,4,7.47,Indie,AI DJ,Social Listening,Desktop,2,10
32260,India,58,2024-02-26,Free,Inactive,4,1,No,No,4,6.67,Rock,Radio,Mood-based Auto Playlists,Smart Speaker,17,10
32261,Indonesia,23,2020-12-17,Free,Active,0,0,No,No,3,13.01,Electronic,AI DJ,Social Listening,Car System,6,7
32262,France,18,2023-03-31,Premium Individual,Active,0,0,No,No,1,8.28,R&B,Discover Weekly,Better AI Recommendations,Car System,9,10
32263,Germany,32,2020-01-01,Free,Active,0,0,No,No,5,11.35,Rock,Lyrics,Social Listening,Mobile,9,4
32264,Brazil,18,2024-12-30,Premium Individual,Active,2,0,No,No,5,13.96,Rock,Discover Weekly,Lyrics Translation,Car System,6,9
32265,Brazil,47,2023-03-23,Student,Active,2,0,No,No,2,11.05,Country,Playlists,Mood-based Auto Playlists,Car System,7,16
32266,Indonesia,55,2024-10-12,Premium Individual,Active,0,0,No,No,5,12.9,Electronic,Offline Mode,Social Listening,Tablet,12,7
32267,Italy,30,2024-07-16,Student,Active,0,0,No,No,5,11.21,Bollywood,Podcasts,Concert Alerts,Mobile,5,7
32268,Germany,19,2023-12-03,Student,Active,0,0,No,No,3,7.78,K-Pop,Offline Mode,Lyrics Translation,Smart Speaker,3,8
32269,Mexico,52,2019-03-28,Premium Individual,Active,0,0,No,No,4,0.0,Classical,Discover Weekly,HiFi Audio,Tablet,4,19
32270,Italy,20,2024-03-20,Premium Individual,Active,0,0,No,No,2,12.12,Jazz,Daily Mix,HiFi Audio,Car System,11,15
32271,Mexico,20,2022-04-21,Premium Duo,Active,3,1,No,No,3,9.49,Classical,Playlists,Mood-based Auto Playlists,Car System,7,6
32272,France,27,2025-09-11,Premium Family,Active,0,0,No,No,3,14.45,R&B,Lyrics,HiFi Audio,Tablet,10,12
32273,India,56,2018-01-24,Premium Duo,Active,0,0,No,No,2,13.83,Jazz,AI DJ,Social Listening,Smart Speaker,11,10
32274,USA,24,2018-03-04,Free,Active,0,0,No,No,5,10.25,Indie,Playlists,HiFi Audio,Smart Speaker,5,14
32275,Italy,29,2023-10-23,Premium Individual,Active,2,0,No,No,4,13.39,Hip-Hop,Radio,Lyrics Translation,Smart Speaker,4,7
32276,USA,38,2023-02-08,Free,Active,0,0,No,No,4,9.22,Jazz,Offline Mode,Lyrics Translation,Car System,4,15
32277,USA,47,2021-09-09,Free,Active,3,1,Yes,No,3,6.99,K-Pop,Offline Mode,Lyrics Translation,Mobile,8,7
32278,UK,29,2018-11-21,Free,Active,2,0,No,No,5,15.98,K-Pop,AI DJ,Social Listening,Smart Speaker,6,12
32279,India,25,2025-12-27,Premium Individual,Active,0,0,No,No,3,8.6,K-Pop,Podcasts,Social Listening,Car System,8,9
32280,Mexico,56,2024-10-10,Student,Active,3,1,No,No,1,6.8,Pop,Radio,Concert Alerts,Desktop,8,9
32281,Australia,51,2021-04-29,Free,Active,1,0,Yes,Yes,5,14.69,Pop,Podcasts,Concert Alerts,Mobile,9,8
32282,USA,23,2018-05-03,Free,Active,0,0,No,No,5,6.44,K-Pop,Discover Weekly,Better AI Recommendations,Desktop,10,12
32283,UK,30,2023-12-31,Premium Family,Active,1,0,No,No,4,5.88,Jazz,AI DJ,Concert Alerts,Desktop,6,10
32284,Brazil,22,2019-05-21,Student,Active,0,0,No,No,3,16.1,K-Pop,Discover Weekly,Concert Alerts,Mobile,8,7
32285,Brazil,23,2019-04-09,Premium Individual,Active,3,1,Yes,No,3,5.45,R&B,Lyrics,HiFi Audio,Smart Speaker,9,10
32286,USA,49,2025-12-26,Premium Individual,Active,2,0,Yes,Yes,4,18.33,Pop,Daily Mix,HiFi Audio,Mobile,8,12
32287,Australia,36,2023-08-07,Free,Active,1,0,No,No,3,9.13,Electronic,Lyrics,HiFi Audio,Tablet,9,13
32288,Australia,46,2023-09-20,Premium Individual,Active,1,0,No,No,3,8.47,R&B,Radio,Better AI Recommendations,Tablet,15,14
32289,India,40,2023-09-11,Premium Family,Active,0,0,Yes,No,2,9.37,Classical,Offline Mode,HiFi Audio,Desktop,6,14
32290,UK,20,2018-08-24,Free,Inactive,4,1,Yes,No,5,6.41,Pop,Radio,HiFi Audio,Desktop,6,8
32291,India,35,2021-08-30,Free,Active,1,0,Yes,Yes,3,16.27,Electronic,AI DJ,Concert Alerts,Car System,9,9
32292,France,28,2023-12-15,Premium Individual,Active,1,0,No,No,5,9.28,Classical,Daily Mix,Concert Alerts,Mobile,5,10
32293,Italy,60,2018-01-12,Free,Active,0,0,No,No,5,14.1,Classical,Radio,Lyrics Translation,Mobile,10,9
32294,UK,60,2020-04-19,Premium Family,Active,2,0,Yes,Yes,4,10.36,Latin,Offline Mode,Better AI Recommendations,Desktop,5,10
32295,Germany,50,2025-06-22,Premium Individual,Active,0,0,Yes,Yes,2,7.78,Indie,Offline Mode,Social Listening,Car System,8,9
32296,Mexico,58,2023-06-14,Free,Active,1,0,Yes,No,4,12.56,Latin,AI DJ,Better AI Recommendations,Desktop,8,5
32297,India,24,2019-05-14,Free,Active,0,0,No,No,4,10.68,Indie,AI DJ,HiFi Audio,Desktop,6,13
32298,Italy,16,2020-05-14,Free,Active,0,0,Yes,Yes,4,16.33,Indie,Daily Mix,Lyrics Translation,Smart Speaker,6,10
32299,Italy,45,2022-08-22,Student,Active,0,0,No,No,3,7.51,Latin,Playlists,Social Listening,Desktop,11,10
32300,Spain,51,2020-04-06,Free,Active,1,0,No,No,5,5.7,Indie,Discover Weekly,Concert Alerts,Mobile,8,10
32301,UK,28,2021-05-09,Free,Active,2,0,No,No,4,13.77,Latin,Radio,Social Listening,Smart Speaker,3,7
32302,Germany,43,2021-12-14,Premium Individual,Active,2,0,Yes,No,5,11.55,R&B,Playlists,Mood-based Auto Playlists,Smart Speaker,14,14
32303,Germany,21,2026-01-13,Premium Individual,Active,1,0,No,No,3,13.01,Pop,Playlists,Lyrics Translation,Tablet,9,7
32304,USA,39,2023-06-14,Premium Family,Active,0,0,Yes,No,3,14.25,Classical,Daily Mix,Concert Alerts,Car System,8,9
32305,India,55,2024-07-05,Free,Active,1,0,Yes,Yes,2,11.29,Classical,Offline Mode,Better AI Recommendations,Smart Speaker,10,10
32306,India,40,2018-10-13,Premium Individual,Inactive,3,1,Yes,Yes,4,12.58,Country,Offline Mode,Lyrics Translation,Car System,7,8
32307,Brazil,60,2019-06-06,Free,Active,0,0,No,No,5,9.72,Classical,Lyrics,Concert Alerts,Mobile,14,9
32308,Indonesia,40,2020-07-07,Student,Active,0,0,Yes,No,4,9.05,Rock,Playlists,HiFi Audio,Car System,9,11
32309,Australia,16,2020-11-17,Free,Active,2,0,Yes,No,3,15.16,K-Pop,Discover Weekly,Mood-based Auto Playlists,Smart Speaker,10,11
32310,France,47,2019-03-15,Premium Individual,Active,1,0,No,No,5,11.07,Classical,Playlists,Lyrics Translation,Smart Speaker,14,7
32311,Canada,56,2018-01-22,Premium Individual,Active,2,0,No,No,1,14.02,Rock,Discover Weekly,Lyrics Translation,Smart Speaker,11,8
32312,Spain,19,2025-01-10,Premium Family,Active,1,0,No,No,3,12.96,Classical,AI DJ,Better AI Recommendations,Mobile,7,10
32313,Mexico,25,2018-06-24,Premium Individual,Active,0,0,No,No,1,10.02,Jazz,Offline Mode,HiFi Audio,Mobile,8,9
32314,India,16,2025-05-16,Student,Active,0,0,No,No,2,13.74,Indie,Discover Weekly,HiFi Audio,Mobile,8,13
32315,Canada,31,2020-09-12,Premium Duo,Active,3,1,No,No,4,15.94,Electronic,Offline Mode,Lyrics Translation,Smart Speaker,13,7
32316,USA,24,2024-03-15,Premium Family,Active,1,0,Yes,No,5,12.28,Classical,Radio,HiFi Audio,Car System,7,8
32317,Germany,52,2020-03-31,Premium Individual,Active,1,0,Yes,No,2,11.49,Hip-Hop,Offline Mode,Lyrics Translation,Smart Speaker,4,2
32318,Germany,39,2020-03-04,Free,Active,0,0,No,No,4,3.14,K-Pop,Radio,Social Listening,Tablet,7,7
32319,Italy,49,2020-05-10,Premium Individual,Active,0,0,No,No,2,13.11,Latin,Daily Mix,Better AI Recommendations,Tablet,11,7
32320,Canada,50,2024-02-18,Free,Active,2,0,Yes,No,4,11.29,K-Pop,Discover Weekly,Mood-based Auto Playlists,Mobile,6,14
32321,USA,59,2019-05-11,Premium Duo,Inactive,7,1,Yes,No,5,5.18,Country,Radio,Mood-based Auto Playlists,Desktop,6,3
32322,India,32,2022-06-27,Premium Duo,Active,2,0,No,No,3,9.12,Electronic,Podcasts,HiFi Audio,Car System,10,13
32323,Spain,34,2025-11-12,Free,Active,1,0,No,No,5,14.59,Bollywood,Lyrics,Lyrics Translation,Smart Speaker,7,15
32324,USA,37,2025-02-04,Premium Duo,Active,0,0,No,No,4,10.62,K-Pop,Discover Weekly,Lyrics Translation,Mobile,7,11
32325,India,39,2022-04-24,Premium Individual,Active,2,0,No,No,4,7.73,Hip-Hop,Offline Mode,HiFi Audio,Mobile,8,7
32326,Spain,52,2022-10-30,Free,Active,4,1,No,No,2,12.6,Pop,Offline Mode,Social Listening,Mobile,13,12
32327,France,41,2025-05-16,Free,Active,0,0,Yes,No,1,5.07,Classical,Daily Mix,Concert Alerts,Desktop,7,9
32328,France,47,2024-08-01,Premium Family,Active,1,0,No,No,4,9.95,Latin,Playlists,Mood-based Auto Playlists,Desktop,8,11
32329,Mexico,34,2019-12-01,Premium Individual,Active,1,0,No,No,4,12.05,Indie,Playlists,Lyrics Translation,Mobile,7,7
32330,France,43,2024-01-29,Free,Active,0,0,Yes,No,2,14.84,Hip-Hop,Discover Weekly,Mood-based Auto Playlists,Mobile,11,8
32331,UK,53,2024-06-20,Free,Active,2,0,No,No,5,6.29,Latin,Discover Weekly,Social Listening,Desktop,7,6
32332,Australia,28,2019-02-10,Free,Inactive,3,1,No,No,3,7.26,Electronic,Podcasts,Lyrics Translation,Mobile,10,10
32333,UK,29,2020-02-07,Free,Active,1,0,No,No,3,8.74,Indie,Offline Mode,HiFi Audio,Desktop,10,15
32334,Brazil,56,2025-05-12,Free,Active,0,0,Yes,No,2,16.59,Rock,Offline Mode,Social Listening,Smart Speaker,9,5
32335,Canada,32,2024-06-23,Free,Inactive,4,1,No,No,5,14.23,Classical,AI DJ,Better AI Recommendations,Smart Speaker,11,10
32336,USA,52,2025-05-08,Free,Active,1,0,Yes,Yes,3,12.35,Electronic,Radio,Lyrics Translation,Desktop,7,15
32337,Brazil,22,2025-03-16,Free,Active,1,0,No,No,4,8.43,Classical,Daily Mix,Lyrics Translation,Car System,18,14
32338,USA,30,2019-12-02,Premium Duo,Active,1,0,No,No,5,10.37,Hip-Hop,Podcasts,Concert Alerts,Mobile,14,16
32339,Spain,35,2022-09-18,Student,Active,0,0,Yes,Yes,5,8.65,Rock,Lyrics,HiFi Audio,Car System,5,7
32340,Mexico,49,2023-11-09,Free,Inactive,3,1,No,No,3,17.59,Hip-Hop,Podcasts,Better AI Recommendations,Car System,9,13
32341,Italy,20,2025-04-28,Free,Active,1,0,No,No,5,5.88,Electronic,Radio,HiFi Audio,Car System,11,8
32342,Italy,25,2020-05-04,Premium Duo,Active,0,0,Yes,No,4,6.33,Pop,Podcasts,Social Listening,Car System,6,6
32343,Germany,27,2020-09-13,Free,Active,2,0,No,No,5,4.0,Latin,Discover Weekly,Better AI Recommendations,Tablet,9,11
32344,France,54,2020-06-07,Premium Individual,Active,1,0,No,No,3,7.99,Classical,Playlists,Lyrics Translation,Desktop,8,9
32345,India,46,2021-06-17,Premium Individual,Active,2,0,No,No,3,5.16,Indie,Daily Mix,Lyrics Translation,Smart Speaker,6,15
32346,Germany,29,2022-12-09,Premium Individual,Inactive,6,1,No,No,3,9.54,R&B,Daily Mix,Lyrics Translation,Mobile,6,6
32347,UK,29,2024-11-11,Free,Inactive,6,1,No,No,4,13.21,Rock,Podcasts,Lyrics Translation,Smart Speaker,4,15
32348,Spain,27,2022-08-05,Premium Individual,Active,0,0,No,No,3,7.58,Bollywood,Daily Mix,Social Listening,Mobile,10,4
32349,India,60,2022-12-04,Free,Active,0,0,No,No,4,5.36,Bollywood,AI DJ,Social Listening,Tablet,7,10
32350,Australia,40,2023-03-17,Free,Active,2,0,Yes,No,4,8.87,Hip-Hop,AI DJ,HiFi Audio,Tablet,10,15
32351,USA,46,2023-02-25,Premium Individual,Active,1,0,Yes,No,4,15.64,Indie,Offline Mode,Concert Alerts,Tablet,5,8
32352,Spain,28,2023-06-17,Free,Active,2,0,No,No,2,11.02,Rock,Offline Mode,Lyrics Translation,Smart Speaker,7,11
32353,Spain,51,2020-03-28,Free,Active,0,0,No,No,4,13.82,Bollywood,Lyrics,Lyrics Translation,Tablet,7,3
32354,Australia,31,2019-11-30,Free,Active,5,1,No,No,2,12.53,R&B,Lyrics,Lyrics Translation,Smart Speaker,8,14
32355,Spain,20,2019-05-16,Free,Active,1,0,No,No,2,16.61,Classical,Radio,Mood-based Auto Playlists,Tablet,5,9
32356,Italy,40,2024-01-07,Premium Family,Active,0,0,No,No,4,13.48,Latin,Offline Mode,HiFi Audio,Desktop,7,2
32357,Germany,38,2024-07-29,Free,Active,3,1,No,No,2,7.12,Indie,Lyrics,Better AI Recommendations,Car System,11,10
32358,Australia,21,2025-07-26,Free,Active,0,0,Yes,No,5,13.51,Electronic,Daily Mix,Concert Alerts,Car System,4,10
32359,France,53,2020-08-22,Free,Active,0,0,No,No,3,9.3,Country,Podcasts,HiFi Audio,Desktop,9,14
32360,Indonesia,47,2025-11-26,Free,Active,0,0,No,No,4,9.17,Latin,Podcasts,Better AI Recommendations,Desktop,9,7
32361,Australia,33,2018-09-18,Free,Active,0,0,Yes,No,3,7.25,Pop,Playlists,Mood-based Auto Playlists,Desktop,9,5
32362,Germany,52,2025-11-11,Free,Active,2,0,No,No,4,8.41,Jazz,Playlists,Mood-based Auto Playlists,Mobile,7,8
32363,India,52,2024-07-06,Free,Active,0,0,No,No,4,13.22,Rock,Discover Weekly,Concert Alerts,Desktop,8,9
32364,India,36,2019-12-02,Premium Individual,Inactive,4,1,Yes,No,4,9.62,Jazz,Offline Mode,Social Listening,Tablet,7,13
32365,Brazil,46,2019-01-30,Free,Active,5,1,No,No,3,15.24,Bollywood,Podcasts,Social Listening,Desktop,9,12
32366,Spain,26,2018-10-12,Premium Family,Active,0,0,No,No,5,10.63,Indie,AI DJ,Lyrics Translation,Mobile,8,11
32367,Italy,22,2022-03-26,Free,Active,2,0,Yes,No,3,1.2,Rock,Lyrics,Better AI Recommendations,Desktop,7,12
32368,Italy,44,2021-08-23,Premium Duo,Active,1,0,No,No,2,10.53,Rock,Radio,Mood-based Auto Playlists,Mobile,4,16
32369,Spain,27,2021-04-10,Free,Active,7,1,No,No,4,10.32,Jazz,Lyrics,Social Listening,Tablet,12,11
32370,Mexico,31,2018-09-04,Premium Individual,Active,1,0,No,No,4,7.31,K-Pop,Radio,Concert Alerts,Mobile,7,3
32371,Brazil,17,2020-07-01,Premium Family,Active,2,0,No,No,4,6.27,Classical,Podcasts,Better AI Recommendations,Tablet,8,6
32372,Canada,40,2021-05-07,Premium Individual,Active,0,0,No,No,2,14.84,K-Pop,Podcasts,HiFi Audio,Tablet,8,11
32373,Germany,39,2019-03-24,Free,Active,1,0,No,No,5,19.99,Pop,Daily Mix,Better AI Recommendations,Car System,7,8
32374,UK,44,2021-02-19,Free,Inactive,4,1,No,No,5,6.0,Rock,Daily Mix,HiFi Audio,Tablet,10,11
32375,Mexico,21,2023-01-01,Premium Duo,Active,2,0,Yes,Yes,1,6.75,Jazz,Podcasts,Concert Alerts,Desktop,6,9
32376,Spain,26,2023-09-18,Free,Active,1,0,No,No,3,11.23,Country,Discover Weekly,HiFi Audio,Car System,9,11
32377,Italy,34,2020-09-30,Free,Active,0,0,Yes,No,4,7.61,Electronic,Offline Mode,Concert Alerts,Smart Speaker,12,10
32378,Brazil,52,2023-08-12,Student,Inactive,4,1,No,No,1,14.48,Jazz,Daily Mix,Lyrics Translation,Car System,5,7
32379,Germany,47,2024-01-02,Free,Active,1,0,Yes,No,3,9.79,Bollywood,Daily Mix,Lyrics Translation,Tablet,7,7
32380,Spain,55,2019-06-02,Free,Active,1,0,No,No,5,3.95,K-Pop,Playlists,Better AI Recommendations,Desktop,5,14
32381,USA,57,2018-04-09,Premium Family,Active,1,0,No,No,3,19.42,K-Pop,Playlists,HiFi Audio,Smart Speaker,6,11
32382,Spain,26,2023-04-16,Free,Active,1,0,Yes,No,4,13.49,Indie,Offline Mode,Better AI Recommendations,Desktop,7,5
32383,UK,53,2022-01-18,Premium Duo,Inactive,4,1,Yes,No,5,8.88,Indie,Daily Mix,Concert Alerts,Mobile,5,9
32384,Canada,24,2025-12-27,Premium Duo,Inactive,5,1,No,No,4,4.25,Bollywood,Daily Mix,Better AI Recommendations,Desktop,8,8
32385,Italy,60,2018-05-24,Premium Individual,Inactive,4,1,No,No,5,5.8,Indie,Daily Mix,Concert Alerts,Desktop,5,9
32386,Canada,22,2023-05-31,Premium Family,Active,2,0,No,No,3,8.42,Latin,AI DJ,HiFi Audio,Smart Speaker,13,11
32387,Australia,50,2025-11-13,Premium Individual,Active,1,0,No,No,2,13.26,Classical,Discover Weekly,Mood-based Auto Playlists,Mobile,4,14
